Time (HH:mm:ss),Time (GPS ns),UTC offset (s),Time from start of file (s),Latitude (deg),Longitude (deg),Altitude (m),Velocity north (m/s),Velocity east (m/s),Velocity down (m/s),Acceleration Xv (m/s²),Acceleration Yv (m/s²),Acceleration Zv (m/s²),Heading (deg),Pitch (deg),Roll (deg),Velocity up (m/s)
20:58:27,1302123525201000000,-18,1258.204000000,37.4279499743079,-122.183073933004,8.03287410736084,0.0043,-0.0112,-0.0062,0.0248,-6.1072,-11.0682,26.6101653581584,-0.0691560058722904,-0.330023689995354,0.0062
20:58:28,1302123526201000000,-18,1259.204000000,37.4279499618792,-122.183073940404,8.0336742401123,-0.0012,0.0008,0.0011,0.0014,2.6959,-8.4996,26.6082173016549,-0.0668641746917671,-0.330424760451946,-0.0011
20:58:29,1302123527201000000,-18,1260.204000000,37.4279499496375,-122.183073895173,8.03316593170166,0.0026,-0.0065,-0.0002,0.0343,-0.0308,-9.8923,26.6003104840821,-0.0650880055268615,-0.327216196799213,0.0002
20:58:30,1302123528201000000,-18,1261.204000000,37.4279499421237,-122.183073847547,8.03580951690674,0.0015,-0.0043,-0.0006,0.042,-2.3678,-14.2922,26.5928620327454,-0.0656609633219923,-0.328018337712396,0.0006
20:58:31,1302123529201000000,-18,1262.204000000,37.4279499279069,-122.18307385331,8.03785133361816,-0.0046,0.0074,-0.007,0.0421,-1.0353,-9.1017,26.5918307087142,-0.0670360620303063,-0.329565323759249,0.007
20:58:32,1302123530201000000,-18,1263.204000000,37.4279498994197,-122.183073873948,8.03701686859131,-0.0043,0.002,-0.009,0.0578,-1.8317,-12.8786,26.593148511643,-0.0682965691795941,-0.330539352010972,0.009
20:58:33,1302123531201000000,-18,1264.204000000,37.4279498837602,-122.183073881257,8.03979015350342,-0.0038,0.0002,0.0075,0.0381,0.4659,-10.4497,26.5969300330909,-0.0669214704712802,-0.326700534783595,-0.0075
20:58:34,1302123532201000000,-18,1265.204000000,37.4279498786743,-122.183073874247,8.04385280609131,-0.0037,0.0006,-0.0097,0.036,0.4982,-8.9412,26.5986489064763,-0.0660047379990708,-0.322403351320114,0.0097
20:58:35,1302123533201000000,-18,1266.204000000,37.4279498822175,-122.183073863368,8.04409408569336,0.0012,-0.0086,-0.0126,0.056,-3.9964,-7.8159,26.5988780895943,-0.0706456961396305,-0.321257435729853,0.0126
20:58:36,1302123534201000000,-18,1267.204000000,37.4279498885554,-122.183073858541,8.04344177246094,0.0014,-0.0047,-0.0038,-0.0067,0.0318,-14.3755,26.5987062022558,-0.0677809071639764,-0.317132139604911,0.0038
20:58:37,1302123535201000000,-18,1268.204000000,37.427949889761,-122.183073867152,8.0438117980957,-0.0013,0.0037,-0.0019,-0.0577,4.8492,-8.8362,26.5920025960527,-0.0689841185337511,-0.320168815919104,0.0019
20:58:38,1302123536201000000,-18,1269.204000000,37.4279498851766,-122.183073855399,8.04438304901123,0.0007,-0.0002,0.0102,-0.0186,1.1286,-9.2793,26.5852989898497,-0.0679527945025156,-0.323491971130863,-0.0102
20:58:39,1302123537201000000,-18,1270.204000000,37.4279498923472,-122.18307385228,8.04382514953613,-0.0017,0.0041,0.0003,-0.0146,-3.1456,-11.0702,26.5781943131901,-0.0693851889903427,-0.323491971130863,-0.0003
20:58:40,1302123538201000000,-18,1271.204000000,37.4279498996212,-122.183073873471,8.04346752166748,0.0006,-0.0005,0.0052,-0.0279,-1.6529,-9.3175,26.5730949888134,-0.06543178020394,-0.327731858814831,-0.0052
20:58:41,1302123539201000000,-18,1272.204000000,37.4279499213709,-122.183073902107,8.04122543334961,0.0022,-0.0057,-0.0094,-0.0952,4.267,-14.4566,26.573266876152,-0.0644004561727045,-0.327961041932883,0.0094
20:58:42,1302123540201000000,-18,1273.204000000,37.4279499525931,-122.183073898466,8.03712940216064,0.0045,-0.0149,-0.0047,-0.0385,0.4643,-7.6809,26.5701729040583,-0.0672079493688456,-0.329164253302658,0.0047
20:58:43,1302123541201000000,-18,1274.204000000,37.4279499715893,-122.18307385611,8.03350162506104,0.0009,-0.0065,-0.0019,-0.0773,0.4962,-6.4541,26.5735533550495,-0.0733385977767454,-0.322174168202062,0.0019
20:58:44,1302123542201000000,-18,1275.204000000,37.4279499535173,-122.183073840992,8.03256988525391,0.0017,-0.0065,-0.0039,-0.0556,0.1159,-10.4117,26.5730376930339,-0.075172062721164,-0.324294112044046,0.0039
20:58:45,1302123543201000000,-18,1276.204000000,37.4279499315913,-122.183073833037,8.03366088867188,-0.0008,0.0025,0.0069,-0.0365,1.8321,-4.2907,26.5721209605617,-0.0777503727992527,-0.319767745462512,-0.0069
20:58:46,1302123544201000000,-18,1277.204000000,37.4279499349229,-122.183073811945,8.03100681304932,0.0051,-0.0085,0.0013,0.0077,-7.0934,-3.6652,26.5724074394593,-0.0762033867523995,-0.316673773368806,-0.0013
20:58:47,1302123545201000000,-18,1278.204000000,37.4279499430895,-122.183073805409,8.02627468109131,-0.0012,0.003,-0.0018,-0.013,3.0118,-15.022,26.5702874956173,-0.0736250766743108,-0.315986224014649,0.0018
20:58:48,1302123546201000000,-18,1279.204000000,37.4279499258142,-122.183073813479,8.02587890625,-0.0004,-0.0007,-0.0016,-0.008,0.4973,-8.3098,26.5706312702944,-0.0764898656499649,-0.319252083446895,0.0016
20:58:49,1302123547201000000,-18,1280.204000000,37.4279498842993,-122.183073839263,8.03230762481689,0.0007,-0.0084,-0.0049,-0.0414,-0.6603,-8.0338,26.5636984809733,-0.0719634990684314,-0.318106167856633,0.0049
20:58:50,1302123548201000000,-18,1281.204000000,37.4279498753233,-122.183073865452,8.03938961029053,0.001,-0.0052,-0.0044,-0.022,-2.0373,-14.2981,26.5633547062962,-0.0670933578098194,-0.322116872422549,0.0044
20:58:51,1302123549201000000,-18,1282.204000000,37.4279499120467,-122.183073889695,8.04202461242676,-0.0007,0.0016,-0.0011,-0.0026,-1.7062,-9.2655,26.5618650160289,-0.0665776957942017,-0.326356760106517,0.0011
20:58:52,1302123550201000000,-18,1283.204000000,37.4279499110219,-122.183073845976,8.0414514541626,-0.0039,0.0084,-0.0097,0.0176,-4.1047,-11.1673,26.5644433261069,-0.0664631042351755,-0.327617267255805,0.0097
20:58:53,1302123551201000000,-18,1284.204000000,37.4279499060842,-122.183073839771,8.04484939575195,-0.0021,0.0052,0.0044,-0.0039,-0.3694,-10.0727,26.5712042280895,-0.0656036675424792,-0.325153548736742,-0.0044
20:58:54,1302123552201000000,-18,1285.204000000,37.4279499053059,-122.183073856636,8.04959774017334,-0.0035,0.0031,-0.0014,0.0426,-6.1492,-13.5886,26.5759024820096,-0.0702446256830389,-0.326012985429438,0.0014
20:58:55,1302123553201000000,-18,1286.204000000,37.427949918469,-122.183073877267,8.04935932159424,-0.0018,0.0005,-0.0029,-0.0704,5.575,-3.9509,26.5815174684018,-0.0722499779659968,-0.322747125997193,0.0029
20:58:56,1302123554201000000,-18,1287.204000000,37.4279499470876,-122.183073867898,8.04590225219727,-0.0042,0.0011,-0.0045,0.0017,-0.6227,-10.7849,26.5899399479903,-0.0722499779659968,-0.320627182155209,0.0045
20:58:57,1302123555201000000,-18,1288.204000000,37.4279499866658,-122.183073846591,8.04369926452637,-0.0072,0.0061,-0.0053,-0.0331,3.6498,-11.7495,26.5982478360197,-0.080042203979776,-0.323033604894758,0.0053
20:58:58,1302123556201000000,-18,1289.204000000,37.4279499978884,-122.183073818402,8.041428565979,-0.0096,0.0132,0.0031,-0.0183,2.294,-6.8764,26.606326540931,-0.084912345238388,-0.324637886721124,-0.0031
20:58:59,1302123557201000000,-18,1290.204000000,37.4279500352939,-122.183073857014,8.03367137908936,-0.0062,0.0047,0.0029,0.0428,-4.3357,-20.1345,26.6139468796062,-0.0842820916637441,-0.330997718247077,-0.0029
20:59:00,1302123558201000000,-18,1291.204000000,37.4279500227651,-122.1830738464,8.02770519256592,-0.0042,0.0087,0.0002,-0.0336,2.7492,-9.8732,26.6223693591947,-0.0878917257730683,-0.329278844861684,-0.0002
20:59:01,1302123559201000000,-18,1292.204000000,37.4279500131039,-122.183073880937,8.02620315551758,-0.0018,0.004,0.0093,-0.0318,5.7992,-6.768,26.6256352186269,-0.082104852042247,-0.328190225050936,-0.0093
20:59:02,1302123560201000000,-18,1293.204000000,37.4279499509277,-122.183073889538,8.03269863128662,0.0009,0.0009,0.0027,-0.023,0.4899,-10.6153,26.6293021485158,-0.0732240062177192,-0.326070281208951,-0.0027
20:59:03,1302123561201000000,-18,1294.204000000,37.4279498645812,-122.183073899177,8.03991603851318,-0.0042,0.007,0.0038,-0.0144,2.6418,-11.9336,26.6430531355989,-0.0634837237004952,-0.324981661398203,-0.0038
20:59:04,1302123562201000000,-18,1295.204000000,37.427949828155,-122.183073880457,8.04095840454102,-0.0013,-0.0032,0.0013,-0.0126,-0.3815,-10.9478,26.6589813623035,-0.0611345967404588,-0.320168815919104,-0.0013
20:59:05,1302123563201000000,-18,1296.204000000,37.4279498791374,-122.183073860546,8.03577899932861,-0.006,0.0027,-0.0074,-0.0011,-1.7964,-5.6714,26.6721593915915,-0.064744230849783,-0.325497323413821,0.0074
20:59:06,1302123564201000000,-18,1297.204000000,37.427949895154,-122.183073830183,8.03470611572266,-0.008,0.0001,0.0016,-0.0613,4.5577,-8.757,26.6879730267372,-0.0700727383444997,-0.324523295162098,-0.0016
20:59:07,1302123565201000000,-18,1298.204000000,37.427949892419,-122.183073823497,8.0389232635498,-0.0076,0.0019,-0.0097,-0.0083,0.3145,-8.2055,26.702583450513,-0.075859612075321,-0.323893041587454,0.0097
20:59:08,1302123566201000000,-18,1299.204000000,37.427949888739,-122.183073820611,8.03985118865967,-0.0028,-0.0026,-0.0066,-0.05,1.7692,-12.5526,26.7161052544781,-0.0810162322314984,-0.323491971130863,0.0066
20:59:09,1302123567201000000,-18,1300.204000000,37.4279499608569,-122.183073792436,8.0372953414917,0.0049,-0.0059,-0.0029,-0.0125,0.5089,-6.886,26.7286530301914,-0.0912721767643401,-0.322460647099627,0.0029
20:59:10,1302123568201000000,-18,1301.204000000,37.4279500062641,-122.183073763973,8.03198337554932,0.0052,-0.0012,0.0047,-0.0048,-1.8863,-9.8022,26.7364452562052,-0.0902408527331046,-0.3210282526118,-0.0047
20:59:11,1302123569201000000,-18,1302.204000000,37.4279499971018,-122.183073747006,8.02603435516357,0.0075,-0.0074,0.0016,0.0152,-4.6673,-5.516,26.7454406935888,-0.0917305430004448,-0.312548477243864,-0.0016
20:59:12,1302123570201000000,-18,1303.204000000,37.4279499660444,-122.183073765414,8.02295970916748,0.0029,0.0014,0.0111,-0.027,2.1368,-13.5164,26.7547799056494,-0.0838237254276394,-0.31340791393656,-0.0111
20:59:13,1302123571201000000,-18,1304.204000000,37.4279499396585,-122.18307383683,8.02542495727539,0.0011,0.0001,-0.0102,0.0198,-0.5504,-12.2665,26.7574728072865,-0.0806151617749068,-0.312090111007759,0.0102
20:59:14,1302123572201000000,-18,1305.204000000,37.4279500400155,-122.183073795627,8.03372859954834,0.0919,0.0469,-0.007,0.5757,-2.8831,-12.919,26.7566133705938,-0.0305386504804729,-0.3210282526118,0.007
20:59:15,1302123573201000000,-18,1306.204000000,37.4279544207415,-122.183071102845,8.03228569030762,1.2412,0.6229,-0.0013,2.6919,-1.6082,-12.5074,26.6811548289751,0.360734227814366,-0.321715801965957,0.0013
20:59:16,1302123574201000000,-18,1307.204000000,37.4279730376493,-122.183059411362,8.02386474609375,2.7273,1.3523,0.022,1.3962,-0.4494,-12.4697,26.4672696840528,0.459741334812973,-0.289630165438631,-0.022
20:59:17,1302123575201000000,-18,1308.204000000,37.4280042309432,-122.183039907898,8.00495910644531,4.4062,2.2004,0.0471,2.4189,0.925,-4.7132,26.4472734570027,0.171428972303142,-0.450975080547471,-0.0471
20:59:18,1302123576201000000,-18,1309.204000000,37.4280525854789,-122.183009530075,7.94739580154419,6.3201,3.0753,0.0559,1.9392,-2.8025,-15.8992,26.402525453203,0.215031060512598,-0.62996709574634,-0.0559
20:59:19,1302123577201000000,-18,1310.204000000,37.4281152898994,-122.182985589751,7.88517808914185,7.0996,0.3486,0.0703,-1.8224,-2.4693,-8.5086,8.14052705743922,-0.383595243840086,0.863390101482637,-0.0703
20:59:20,1302123578201000000,-18,1311.204000000,37.4281698344737,-122.183006488212,7.80786371231079,4.6457,-3.6449,0.0609,-1.4554,-7.0183,-10.1308,330.012592214222,-0.658443098164342,1.40380389385003,-0.0609
20:59:21,1302123579201000000,-18,1312.204000000,37.4281976646542,-122.183059202392,7.73525190353394,1.4326,-5.4161,0.0851,-0.8427,0.642,-8.1191,293.142586210215,-0.889173202263524,1.57781117623126,-0.0851
20:59:22,1302123580201000000,-18,1313.204000000,37.4281947081606,-122.183120608232,7.67796468734741,-2.0413,-5.0912,0.0221,-0.6484,-5.0188,-12.7359,256.634517645393,-0.411383696903931,1.97086022369101,-0.0221
20:59:23,1302123581201000000,-18,1314.204000000,37.428164702148,-122.183169625608,7.66389179229736,-4.434,-3.683,-0.0137,1.2533,-7.0662,-3.4917,225.063225330755,0.52494393189886,1.66467157797309,0.0137
20:59:24,1302123582201000000,-18,1315.204000000,37.428114717784,-122.183208584244,7.69440174102783,-6.5515,-3.4286,-0.0473,1.9891,0.1901,-10.5487,208.40997783216,1.07200403468977,0.563675878849704,0.0473
20:59:25,1302123583201000000,-18,1316.204000000,37.4280477947387,-122.183251628145,7.77404594421387,-8.3098,-4.2011,-0.1297,2.2561,0.9409,-7.9969,206.473552371956,1.12305457423593,0.714421074748623,0.1297
20:59:26,1302123584201000000,-18,1317.204000000,37.4279647273351,-122.183303444205,7.79958248138428,-9.7521,-4.8566,0.0585,0.2719,6.3792,-10.5503,206.19773048938,0.268373431239278,0.961308588670495,-0.0585
20:59:27,1302123585201000000,-18,1318.204000000,37.4278799723841,-122.183354125914,7.74886512756348,-8.7983,-3.1768,0.0343,-2.8457,-8.2081,-5.6047,201.931830521513,-0.133155391588403,1.77553891133091,-0.0343
20:59:28,1302123586201000000,-18,1319.204000000,37.4278105390775,-122.183357842087,7.78665494918823,-6.1597,2.3699,-0.1094,-2.2149,-9.6489,-13.7021,166.885187804637,0.462319644891061,2.30563946338595,0.1094
20:59:29,1302123587201000000,-18,1320.204000000,37.4277700707241,-122.183314222079,7.89957714080811,-2.8078,4.9377,-0.1422,-0.8029,-4.8123,-13.2216,127.736929719851,1.2827952075184,1.75061524724272,0.1422
20:59:30,1302123588201000000,-18,1321.204000000,37.4277599899756,-122.183255018736,8.0126314163208,0.5355,5.2192,-0.1024,-0.3832,-0.3997,-5.9337,92.7031961534589,1.18797069242425,0.983482055342058,0.1024
20:59:31,1302123589201000000,-18,1322.204000000,37.4277784233563,-122.183200766965,8.08819007873535,3.3441,4.1355,-0.0645,0.0294,-4.7052,-7.18,58.420037298688,1.25506405023407,-0.136134772123084,0.0645
20:59:32,1302123590201000000,-18,1323.204000000,37.4278185009716,-122.183159171625,8.10883903503418,5.5854,3.3838,-0.027,1.7636,2.3,-9.0403,34.316676885786,0.82402790095715,-1.02633929841784,0.027
20:59:33,1302123591201000000,-18,1324.204000000,37.4278776654112,-122.183119288219,8.10162544250488,7.461,3.8475,0.0572,2.0343,3.7254,-3.8388,27.2815573024927,0.581552162057785,-1.3283453522313,-0.0572
20:59:34,1302123592201000000,-18,1325.204000000,37.4279531703534,-122.183071353461,8.0382251739502,9.3427,4.6601,0.0542,2.1737,-0.7234,-11.0428,26.3789768878231,0.427942177183212,-0.285390277754663,-0.0542
20:59:35,1302123593201000000,-18,1326.204000000,37.4280401759854,-122.183016731445,7.96128749847412,9.4164,4.7231,0.1126,-2.8076,8.5302,-7.9629,26.4531749222925,-0.449714573398183,-0.702217073712337,-0.1126
20:59:36,1302123594201000000,-18,1327.204000000,37.428118514381,-122.182984475171,7.88618040084839,7.816,0.1389,0.0885,-3.4395,-3.6755,-5.1033,6.20083573780333,-0.695112397052715,1.29580134946787,-0.0885
20:59:37,1302123595201000000,-18,1328.204000000,37.4281743724163,-122.183010689315,7.80577802658081,4.4861,-4.2112,0.0901,-1.3148,-6.0053,-7.6727,325.08607190857,-0.639420899365999,1.38140124406041,-0.0901
20:59:38,1302123596201000000,-18,1329.204000000,37.4281990464072,-122.183068824969,7.7238883972168,0.8925,-5.7506,0.0753,-1.0215,-1.1164,-13.3196,286.895340891007,-0.690987100927773,1.76734561486054,-0.0753
20:59:39,1302123597201000000,-18,1330.204000000,37.4281903608499,-122.183131224002,7.67523765563965,-2.7036,-4.9041,0.0168,-0.8329,-8.0738,-13.9214,249.573156595082,-0.511536719492799,1.9756730691701,-0.0168
20:59:40,1302123598201000000,-18,1331.204000000,37.4281561180509,-122.183177319289,7.66821622848511,-4.8915,-3.5393,-0.0187,1.797,-0.7632,-7.5849,220.543505059645,0.794176799830834,1.34295577600714,0.0187
20:59:41,1302123599201000000,-18,1332.204000000,37.4281025585817,-122.183216059618,7.70655059814453,-6.8575,-3.5699,-0.0542,2.1127,-7.3095,-13.3269,207.864407419636,1.01975028377384,0.416483021280595,0.0542
20:59:42,1302123600201000000,-18,1333.204000000,37.4280328998891,-122.183260520736,7.79109573364258,-8.6604,-4.3275,-0.0167,2.3814,1.625,-10.05,206.468682230698,1.07595744347617,0.898054048088052,0.0167
20:59:43,1302123601201000000,-18,1334.204000000,37.4279478671409,-122.183313601924,7.79406499862671,-9.7378,-4.8465,0.0619,-0.2106,-0.2675,-9.4494,206.272902552102,0.229412301170382,0.987951126144078,-0.0619
20:59:44,1302123602201000000,-18,1335.204000000,37.4278646719969,-122.183359695986,7.7455997467041,-8.5556,-2.112,-0.0068,-3.5662,-2.7729,-8.6974,197.126032423295,-0.318278055195172,2.0719872745316,0.0068
20:59:45,1302123603201000000,-18,1336.204000000,37.4277999284888,-122.183351311495,7.80641889572144,-5.5282,3.0955,-0.0693,-1.9152,-2.7884,-7.086,158.624511497559,0.60040247351759,2.35204904479154,0.0693
20:59:46,1302123604201000000,-18,1337.204000000,37.4277655695452,-122.183302074409,7.91940546035767,-2.1103,5.1702,-0.1115,-0.7199,-1.2919,-6.4736,120.375224193333,1.28010230588129,1.56004948458221,0.1115
20:59:47,1302123605201000000,-18,1338.204000000,37.4277618233977,-122.183242572372,8.02044582366943,1.1837,5.0927,-0.0822,-0.1051,-8.1512,-14.3297,85.676613641313,1.16877660628737,0.7379696401285,0.0822
20:59:48,1302123606201000000,-18,1339.204000000,37.4277853682478,-122.183191407176,8.08946990966797,3.7709,3.849,-0.0399,0.657,-8.0637,-5.0889,52.5171396143527,1.11119434787672,-0.363312537892455,0.0399
20:59:49,1302123607201000000,-18,1340.204000000,37.4278293931,-122.183151722917,8.11127853393555,5.9799,3.3152,-0.0315,1.8763,-1.4137,-7.7788,31.4648367563019,0.78816074298196,-1.26600754412107,0.0315
20:59:50,1302123608201000000,-18,1341.204000000,37.4278858851419,-122.183114122243,8.09581851959229,6.2569,3.3086,0.0434,-0.2081,-2.3852,-7.6422,27.858926872646,0.1353326312099,-1.32244388694145,-0.0434
20:59:51,1302123609201000000,-18,1342.204000000,37.4279355660116,-122.183081335432,8.0473165512085,4.1471,2.1901,0.0353,-3.7209,2.9008,-9.5348,27.6842893366901,-0.332430112734904,-0.416081950824004,-0.0353
20:59:52,1302123610201000000,-18,1343.204000000,37.427957523259,-122.183066732632,8.03311729431152,0.8184,0.4385,0.0023,-2.1717,-1.0518,-10.7985,27.685950914296,-0.482602350838692,-0.365661664852491,-0.0023
20:59:53,1302123611201000000,-18,1344.204000000,37.4279591631624,-122.183065575854,8.04166603088379,-0.0175,0.0012,-0.0003,-0.1275,1.8484,-10.0897,27.6995873098201,-0.0614783714175373,-0.350936649517629,0.0003
20:59:54,1302123612201000000,-18,1345.204000000,37.4279590878842,-122.183065659409,8.04718494415283,-0.0028,-0.0064,-0.0082,-0.0345,0.3283,-9.267,27.7204429735629,-0.0425707641782202,-0.345264367345834,0.0082
20:59:55,1302123613201000000,-18,1346.204000000,37.4279590267549,-122.183065700209,8.04692935943604,-0.0123,0.0029,-0.0024,-0.0479,3.0489,-7.5549,27.7146560998321,-0.0492170746017377,-0.344118451755572,0.0024
20:59:56,1302123614201000000,-18,1347.204000000,37.4279590446144,-122.183065708917,8.04214954376221,-0.0123,0.0059,-0.0054,-0.0252,0.2231,-13.0678,27.7218180722712,-0.0498473281763816,-0.344061155976059,0.0054
20:59:57,1302123615201000000,-18,1348.204000000,37.4279590669141,-122.18306570521,8.04087257385254,-0.0053,-0.0058,0.0115,0.0176,-2.8945,-10.1546,27.7284070869152,-0.0519099762388526,-0.336841887757411,-0.0115
20:59:58,1302123616201000000,-18,1349.204000000,37.4279590505483,-122.18306569209,8.04034233093262,-0.0093,0.0018,-0.0027,-0.0637,7.603,-9.45,27.7477730603906,-0.0524256382544703,-0.331398788703668,0.0027
20:59:59,1302123617201000000,-18,1350.204000000,37.4279590327,-122.183065679908,8.03885078430176,-0.0088,0.0027,-0.0034,-0.0318,0.4377,-2.0231,27.7569403851127,-0.0496754408378424,-0.333690619884191,0.0034
21:00:00,1302123618201000000,-18,1351.204000000,37.4279590271896,-122.183065671811,8.0362548828125,-0.0063,0.0015,-0.0041,-0.0015,-2.7386,-13.6602,27.7710351468729,-0.0533423707266796,-0.337472141332055,0.0041
21:00:01,1302123619201000000,-18,1352.204000000,37.4279590433475,-122.18306569258,8.03938102722168,-0.0009,0.0022,-0.0014,0.0011,0.013,-7.9656,27.7766501332652,-0.0501911028534601,-0.340623409205274,0.0014
21:00:02,1302123620201000000,-18,1353.204000000,37.4279590345712,-122.183065688455,8.04150867462158,-0.0018,0,-0.004,0.0029,-3.3788,-6.8901,27.7850153170741,-0.047326313877806,-0.3394201978355,0.004
21:00:03,1302123621201000000,-18,1354.204000000,37.4279590821842,-122.183065690409,8.03903388977051,0.0004,-0.0008,-0.0087,-0.0324,-1.3276,-6.8841,27.7877655144908,-0.0505348775305386,-0.341081775441379,0.0087
21:00:04,1302123622201000000,-18,1355.204000000,37.4279590963378,-122.183065689132,8.03373432159424,0.0003,-0.0068,-0.0018,-0.011,-1.8924,-9.7328,27.7924064726313,-0.0554623145686637,-0.34314442350385,0.0018
21:00:05,1302123623201000000,-18,1356.204000000,37.4279590959583,-122.18306570022,8.03251552581787,-0.0031,-0.0009,0.0027,-0.038,4.7864,-12.1537,27.7980214590236,-0.0505921733100517,-0.344290339094112,-0.0027
21:00:06,1302123624201000000,-18,1357.204000000,37.4279590880549,-122.18306569648,8.03760147094727,-0.005,0.0044,0,-0.0178,2.2414,-15.2901,27.801745684692,-0.0579260330877262,-0.344920592668756,0
21:00:07,1302123625201000000,-18,1358.204000000,37.4279591209384,-122.183065687423,8.03576850891113,0.0008,-0.0007,0.0011,-0.0022,-3.9404,-9.9917,27.8046677694471,-0.0653171886449138,-0.347728085864897,-0.0011
21:00:08,1302123626201000000,-18,1359.204000000,37.4279591577531,-122.183065685015,8.03058338165283,0.0007,0.0049,0.0032,-0.0005,2.2094,-5.297,27.8049542483447,-0.0660047379990708,-0.348243747880514,-0.0032
21:00:09,1302123627201000000,-18,1360.204000000,37.4279591848626,-122.18306573021,8.02829170227051,0.0051,0.0001,0.0069,-0.0243,1.2549,-4.3777,27.8004851775427,-0.0642285688341653,-0.349962621265907,-0.0069
21:00:10,1302123628201000000,-18,1361.204000000,37.4279591758561,-122.183065759178,8.03479194641113,0.0013,0.0055,0.0036,-0.0177,1.5319,-11.7992,27.7983652337007,-0.056379047040873,-0.34927507191175,-0.0036
21:00:11,1302123629201000000,-18,1362.204000000,37.427959146344,-122.183065755035,8.04081058502197,0.0006,0.0019,0.001,-0.0039,0.4615,-8.8595,27.7980214590236,-0.0602178642682495,-0.34165473323651,-0.001
21:00:12,1302123630201000000,-18,1363.204000000,37.427959121648,-122.183065735353,8.04350566864014,0.0022,-0.0015,0.0009,0.0124,-2.9875,-10.0833,27.8014019100149,-0.0609054136224065,-0.340394226087222,-0.0009
21:00:13,1302123631201000000,-18,1364.204000000,37.4279591251066,-122.18306570919,8.04108619689941,0.0013,0.0031,-0.0029,-0.0021,-2.9784,-12.0094,27.7989381914958,-0.0615929629765635,-0.339649380953552,0.0029
21:00:14,1302123632201000000,-18,1365.204000000,37.427959148457,-122.183065694604,8.03853416442871,0,0.0072,0.0032,-0.0416,4.5516,-9.6456,27.7973339096695,-0.0576395541901608,-0.337357549773029,-0.0032
21:00:15,1302123633201000000,-18,1366.204000000,37.4279591663666,-122.183065693813,8.03755187988281,0.0004,0.0018,-0.0049,0.0198,-3.8938,-13.5327,27.7842704719405,-0.0613637798585112,-0.333919803002244,0.0049
21:00:16,1302123634201000000,-18,1367.204000000,37.4279591474487,-122.18306568268,8.0405797958374,-0.004,0.0095,-0.0104,0.0054,2.8958,-10.3571,27.7862185284439,-0.0597022022526318,-0.334320873458835,0.0104
21:00:17,1302123635201000000,-18,1368.204000000,37.4279591280372,-122.183065668498,8.037766456604,0.0011,-0.0028,-0.0087,0.0101,-4.5143,-11.5935,27.7897135709942,-0.0614210756380242,-0.335409493269584,0.0087
21:00:18,1302123636201000000,-18,1369.204000000,37.4279591326987,-122.183065649257,8.03102874755859,-0.0045,0.0097,0.0092,-0.049,5.6509,-8.7101,27.790802190805,-0.062624287007799,-0.336555408859846,-0.0092
21:00:19,1302123637201000000,-18,1370.204000000,37.4279591503061,-122.183065649954,8.02763652801514,-0.0009,0.003,0.0049,-0.0202,2.1194,-7.0926,27.7855882748693,-0.0620513292126681,-0.338331578024751,-0.0049
21:00:20,1302123638201000000,-18,1371.204000000,37.4279591286486,-122.183065672046,8.0330228805542,0.0005,-0.0017,0.0005,-0.0337,2.7685,-11.3095,27.7833537394683,-0.0597022022526318,-0.341769324795536,-0.0005
21:00:21,1302123639201000000,-18,1372.204000000,37.4279591061166,-122.183065707334,8.0403938293457,-0.0017,0.0005,0.0055,-0.0453,3.6008,-7.6042,27.7766501332652,-0.0601032727092234,-0.339534789394526,-0.0055
21:00:22,1302123640201000000,-18,1373.204000000,37.4279590955909,-122.183065727525,8.04315853118896,0.0007,-0.0071,0.0099,0.0109,-1.2708,-9.708,27.7740145274076,-0.061249188299485,-0.340566113425761,-0.0099
21:00:23,1302123641201000000,-18,1374.204000000,37.4279591188907,-122.183065733549,8.04459190368652,-0.0037,-0.001,0.0113,0.0157,-4.3514,-7.1664,27.769144386149,-0.0676090198254371,-0.342686057267745,-0.0113
21:00:24,1302123642201000000,-18,1375.204000000,37.4279591132602,-122.183065749176,8.0494556427002,-0.003,-0.0049,0.0054,0.0005,1.3806,-10.3057,27.7659358224963,-0.0648015266292961,-0.348644818337106,-0.0054
21:00:25,1302123643201000000,-18,1376.204000000,37.4279591412014,-122.183065754636,8.04789066314697,-0.0036,-0.0067,-0.0041,-0.0614,4.3004,-10.6309,27.7696027523851,-0.068181977620568,-0.344519522212164,0.0041
21:00:26,1302123644201000000,-18,1377.204000000,37.4279591753464,-122.183065750109,8.0428352355957,-0.0077,0.0011,-0.0018,-0.0424,1.6001,-4.4517,27.7694308650466,-0.0727083442021015,-0.345837325140965,0.0018
21:00:27,1302123645201000000,-18,1378.204000000,37.4279592286508,-122.183065735564,8.04037475585938,-0.0069,-0.0001,0.002,0.0502,-7.2019,-9.3653,27.7623834841665,-0.07305211887918,-0.350478283281525,-0.002
21:00:28,1302123646201000000,-18,1379.204000000,37.4279592121688,-122.183065727821,8.04425716400146,-0.007,0.0043,-0.0065,-0.0154,-0.3249,-15.107,27.7548777370503,-0.0692133016518034,-0.347498902746844,0.0065
21:00:29,1302123647201000000,-18,1380.204000000,37.4279591858821,-122.183065728951,8.04741191864014,-0.0043,0.002,-0.0002,0.0244,-1.4431,-13.4956,27.7489189759809,-0.0649161181883223,-0.348931297234671,0.0002
